* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 6:19:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L MH755 (EX11)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 6.958008 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3970.002770 82.886 157.9721
3998.771047 82.755 157.4973
4027.747790 82.622 157.0514
4056.934511 82.488 156.6342
4086.332731 82.352 156.2489
4115.943983 82.216 155.8947
4145.769809 82.079 155.5728
4175.811766 81.942 155.2806
4206.071420 81.805 155.0172
4236.550347 81.669 154.7815
4267.250137 81.531 154.5746
4298.172391 81.395 154.3947
4329.318720 81.258 154.2413
4360.690748 81.123 154.1136
4392.290111 80.988 154.0136
4424.118456 80.854 153.9392
4456.177442 80.720 153.8898
4488.468740 80.587 153.8636
4520.994035 80.454 153.8595
4553.755021 80.322 153.8772
4586.753407 80.191 153.9146
4619.990913 80.060 153.9729
4653.469272 79.931 154.0551
4687.190229 79.803 154.1634
4721.155541 79.676 154.2972
4755.366980 79.551 154.4531
4789.826330 79.427 154.6331
4824.535386 79.305 154.8361
4859.495958 79.185 155.0615
4894.709869 79.067 155.3058
4930.178954 78.951 155.5687
4965.905064 78.837 155.8467
5001.890059 78.726 156.1427
5038.135816 78.616 156.4574
5074.644225 78.509 156.7885
5111.417189 78.403 157.1365
5148.456625 78.298 157.4998
5185.764464 78.196 157.8822
5223.342651 78.096 158.2829
5261.193145 77.998 158.7000
5299.317919 77.903 159.1343
5337.718961 77.811 159.5849
5376.398273 77.721 160.0545
5415.357871 77.635 160.5410
5454.599787 77.551 161.0441
5494.126066 77.471 161.5629
5533.938768 77.394 162.0951
5574.039969 77.321 162.6390
5614.431761 77.251 163.1935
5655.116248 77.186 163.7574
5696.095551 77.124 164.3290
5737.371808 77.067 164.9094
5778.947169 77.013 165.4979
5820.823802 76.964 166.0957
5863.003891 76.920 166.6988
5905.489634 76.879 167.2999
5948.283246 76.844 167.8976
5991.386959 76.812 168.4901
6034.803018 76.785 169.0770
6078.533689 76.761 169.6575
6122.581250 76.743 170.2281
6166.947997 76.728 170.7798
6211.636245 76.715 171.3050
6256.648321 76.701 171.8106
6301.986574 76.685 172.3166
6347.653367 76.667 172.8430
6393.651080 76.651 173.4017
6439.982111 76.638 173.9956
6486.648876 76.631 174.6208
6533.653808 76.631 175.2724
6580.999357 76.640 175.9402
6628.687991 76.658 176.6156
6676.722197 76.687 177.2901
6725.104478 76.725 177.9542
6773.837357 76.772 178.5968
6822.923375 76.827 179.2129
6872.365090 76.892 179.7984
6922.165081 76.964 -179.6447
6972.325942 77.045 -179.1171
7022.850290 77.135 -178.6183
7073.740759 77.236 -178.1550
7125.000000 77.349 -177.7347
7176.630687 77.473 -177.3714
7228.635511 77.608 -177.0793
7281.017184 77.754 -176.8656
7333.778436 77.910 -176.7332
7386.922018 78.077 -176.6962
7440.450700 78.254 -176.7700
7494.367273 78.442 -176.9677
7548.674547 78.639 -177.3023
7603.375355 78.845 -177.7909
7658.472547 79.057 -178.4531
7713.968996 79.275 -179.3112
7769.867595 79.494 179.6151
7826.171259 79.713 178.3038
7882.882922 79.924 176.7391
7940.005541 80.122 174.9067
7997.542094 80.301 172.7978
8055.495581 80.453 170.4049
8113.869023 80.569 167.7379
8172.665462 80.640 164.8281
8231.887965 80.660 161.7226
8291.539619 80.621 158.4797
8351.623533 80.518 155.1650
8412.142840 80.350 151.8497
8473.100694 80.117 148.6024
8534.500275 79.820 145.4914
8596.344782 79.465 142.5829
8658.637440 79.059 139.9286
8721.381496 78.610 137.5711
8784.580222 78.126 135.5382
8848.236911 77.618 133.8438
8912.354883 77.092 132.4863
8976.937481 76.556 131.4597
9041.988070 76.017 130.7493
9107.510043 75.481 130.3369
9173.506815 74.954 130.1918
9239.981827 74.441 130.2745
9306.938544 73.943 130.5427
9374.380457 73.460 130.9587
9442.311083 72.989 131.5000
9510.733961 72.529 132.1629
9579.652660 72.077 132.9512
9649.070772 71.633 133.8694
9718.991916 71.198 134.9136
9789.419738 70.774 136.0802
9860.357909 70.362 137.3581
9931.810127 69.962 138.7390
10003.780117 69.577 140.2145
10076.271632 69.204 141.7768
10149.288450 68.845 143.4192
10222.834378 68.500 145.1349
10296.913250 68.167 146.9173
10371.528928 67.846 148.7619
10446.685302 67.537 150.6622
10522.386290 67.240 152.6138
10598.635838 66.956 154.6102
10675.437923 66.684 156.6476
10752.796547 66.425 158.7245
10830.715743 66.177 160.8382
10909.199574 65.941 162.9862
10988.252131 65.716 165.1648
11067.877536 65.503 167.3736
11148.079939 65.300 169.6053
11228.863521 65.108 171.8505
11310.232495 64.925 174.1080
11392.191102 64.752 176.3741
11474.743615 64.585 178.6370
11557.894338 64.418 -179.0943
11641.647604 64.250 -176.7634
11726.007782 64.084 -174.2854
11810.979268 63.935 -171.6501
11896.566493 63.809 -168.9441
11982.773917 63.706 -166.2256
12069.606037 63.620 -163.5003
12157.067377 63.550 -160.7516
12245.162499 63.494 -157.9736
12333.895994 63.455 -155.1666
12423.272489 63.434 -152.3297
12513.296643 63.432 -149.4534
12603.973148 63.451 -146.5337
12695.306734 63.494 -143.5745
12787.302159 63.563 -140.5992
12879.964222 63.661 -137.6422
12973.297752 63.787 -134.7260
13067.307616 63.940 -131.8634
13161.998713 64.117 -129.0568
13257.375982 64.320 -126.3020
13353.444393 64.551 -123.5917
13450.208956 64.810 -120.9277
13547.674714 65.101 -118.3172
13645.846750 65.424 -115.7731
13744.730181 65.785 -113.3098
13844.330161 66.187 -110.9471
13944.651885 66.633 -108.7049
14045.700581 67.129 -106.6036
14147.481517 67.682 -104.6758
14250.000000 68.300 -102.9691
14353.261374 68.993 -101.5698
14457.271023 69.770 -100.6014
14562.034368 70.635 -100.2348
14667.556872 71.585 -100.6884
14773.844036 72.603 -102.2174
14880.901400 73.651 -105.0922
14988.734545 74.670 -109.5439
15097.349095 75.577 -115.6724
15206.750710 76.281 -123.3427
15316.945094 76.700 -132.1534
15427.937992 76.782 -141.4511
15539.735190 76.522 -150.4589
15652.342518 75.963 -158.5020
15765.765844 75.186 -165.1221
15880.011082 74.287 -170.1213
15995.084188 73.359 -173.5403
16110.991162 72.474 -175.5992
16227.738045 71.678 -176.6050
16345.330925 70.998 -176.8635
16463.775930 70.447 -176.6481
16583.079238 70.028 -176.1992
16703.247066 69.743 -175.7397
16824.285679 69.592 -175.5027
16946.201389 69.572 -175.7411
17069.000550 69.673 -176.7546
17192.689564 69.867 -178.8818
17317.274880 70.102 177.5615
17442.762992 70.300 172.3819
17569.160443 70.359 165.5879
17696.473822 70.174 157.4867
17824.709766 69.665 148.6936
17953.874961 68.795 140.0026
18083.976140 67.579 132.1895
18215.020086 66.078 125.8476
18347.013630 64.379 121.3039
18479.963654 62.571 118.5965
18613.877088 60.730 117.5559
18748.760915 58.913 117.9147
18884.622165 57.152 119.3882
19021.467922 55.468 121.7368
19159.305320 53.865 124.7908
19298.141544 52.336 128.4286
19437.983833 50.877 132.5720
19578.839476 49.493 137.1259
19720.715818 48.227 141.9088
19863.620254 47.192 146.4881
20007.560235 46.592 149.6915
