* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 6:15:06 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R MH755 (EX11)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 6.958008 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1693.459339 78.460 -152.4383
1705.730844 78.501 -152.2745
1718.091273 78.543 -152.1062
1730.541270 78.587 -151.9359
1743.081486 78.632 -151.7646
1755.712573 78.679 -151.5927
1768.435190 78.727 -151.4241
1781.250000 78.776 -151.2595
1794.157672 78.827 -151.1006
1807.158878 78.878 -150.9443
1820.254296 78.930 -150.7906
1833.444609 78.983 -150.6395
1846.730504 79.037 -150.4954
1860.112675 79.092 -150.3575
1873.591818 79.148 -150.2246
1887.168637 79.206 -150.0949
1900.843839 79.263 -149.9662
1914.618137 79.321 -149.8365
1928.492249 79.380 -149.7088
1942.466899 79.439 -149.5852
1956.542815 79.499 -149.4647
1970.720730 79.559 -149.3457
1985.001385 79.621 -149.2274
1999.385524 79.684 -149.1098
2013.873895 79.748 -148.9926
2028.467256 79.813 -148.8755
2043.166366 79.879 -148.7608
2057.971991 79.948 -148.6494
2072.884905 80.017 -148.5423
2087.905883 80.087 -148.4390
2103.035710 80.159 -148.3373
2118.275174 80.233 -148.2397
2133.625069 80.309 -148.1470
2149.086195 80.386 -148.0574
2164.659360 80.466 -147.9742
2180.345374 80.548 -147.8964
2196.145055 80.632 -147.8248
2212.059228 80.718 -147.7598
2228.088721 80.808 -147.7037
2244.234370 80.900 -147.6607
2260.497017 80.994 -147.6352
2276.877511 81.092 -147.6261
2293.376704 81.192 -147.6394
2309.995457 81.294 -147.6783
2326.734636 81.398 -147.7454
2343.595114 81.502 -147.8422
2360.577771 81.608 -147.9672
2377.683490 81.712 -148.1211
2394.913165 81.817 -148.3020
2412.267693 81.920 -148.5084
2429.747979 82.021 -148.7360
2447.354935 82.122 -148.9815
2465.089477 82.220 -149.2393
2482.952532 82.316 -149.5052
2500.945029 82.410 -149.7787
2519.067908 82.504 -150.0557
2537.322112 82.598 -150.3313
2555.708594 82.691 -150.6050
2574.228312 82.786 -150.8742
2592.882232 82.884 -151.1395
2611.671325 82.985 -151.4036
2630.596572 83.090 -151.6759
2649.658960 83.200 -151.9669
2668.859481 83.316 -152.2880
2688.199137 83.437 -152.6481
2707.678936 83.563 -153.0560
2727.299893 83.692 -153.5231
2747.063033 83.823 -154.0583
2766.969384 83.954 -154.6682
2787.019985 84.083 -155.3535
2807.215880 84.208 -156.1112
2827.558124 84.327 -156.9326
2848.047776 84.439 -157.8098
2868.685904 84.544 -158.7320
2889.473584 84.640 -159.6916
2910.411901 84.728 -160.6829
2931.501945 84.808 -161.7008
2952.744817 84.881 -162.7397
2974.141623 84.948 -163.7966
2995.693479 85.007 -164.8683
3017.401509 85.058 -165.9545
3039.266844 85.103 -167.0493
3061.290625 85.142 -168.1497
3083.473999 85.173 -169.2532
3105.818122 85.198 -170.3609
3128.324161 85.216 -171.4761
3150.993287 85.227 -172.5926
3173.826683 85.232 -173.7065
3196.825540 85.230 -174.8126
3219.991056 85.221 -175.9106
3243.324438 85.206 -176.9986
3266.826904 85.186 -178.0739
3290.499678 85.161 -179.1353
3314.343995 85.130 179.8164
3338.361098 85.095 178.7798
3362.552239 85.057 177.7535
3386.918679 85.014 176.7347
3411.461687 84.967 175.7242
3436.182545 84.916 174.7202
3461.082540 84.859 173.7237
3486.162971 84.798 172.7355
3511.425145 84.730 171.7560
3536.870379 84.657 170.7852
3562.500000 84.577 169.8271
3588.315344 84.491 168.8876
3614.317756 84.398 167.9717
3640.508592 84.299 167.0849
3666.889218 84.194 166.2337
3693.461009 84.083 165.4208
3720.225350 83.968 164.6492
3747.183636 83.848 163.9248
3774.337274 83.725 163.2498
3801.687677 83.599 162.6251
3829.236273 83.473 162.0492
3856.984498 83.347 161.5165
3884.933798 83.222 161.0223
3913.085629 83.098 160.5609
3941.441461 82.975 160.1304
