* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 5:56:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L 64 Audio U12t (Deep)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6.252776 77.795 77.4060
6.298086 77.845 77.2375
6.343725 77.896 77.0598
6.389694 77.947 76.8627
6.435996 77.998 76.6482
6.482634 78.049 76.4279
6.529610 78.101 76.2027
6.576926 78.151 75.9680
6.624585 78.201 75.7122
6.672590 78.251 75.4496
6.720942 78.301 75.1806
6.769645 78.350 74.9057
6.818700 78.399 74.6123
6.868111 78.448 74.3187
6.917881 78.496 74.0266
6.968010 78.543 73.7356
7.018504 78.590 73.4295
7.069362 78.637 73.1228
7.120590 78.683 72.8162
7.172189 78.729 72.5098
7.224161 78.774 72.1949
7.276511 78.820 71.8853
7.329239 78.866 71.5820
7.382350 78.912 71.2806
7.435845 78.957 70.9755
7.489729 79.003 70.6747
7.544002 79.049 70.3787
7.598669 79.096 70.0823
7.653732 79.143 69.7877
7.709194 79.191 69.4995
7.765058 79.240 69.2176
7.821327 79.290 68.9330
7.878004 79.340 68.6532
7.935091 79.391 68.3774
7.992592 79.444 68.1019
8.050510 79.498 67.8259
8.108847 79.553 67.5530
8.167607 79.609 67.2831
8.226793 79.667 67.0104
8.286408 79.725 66.7392
8.346454 79.785 66.4684
8.406936 79.845 66.1943
8.467856 79.907 65.9183
8.529218 79.970 65.6416
8.591024 80.033 65.3631
8.653278 80.098 65.0819
8.715983 80.163 64.7995
8.779143 80.228 64.5152
8.842760 80.294 64.2279
8.906839 80.360 63.9387
8.971381 80.426 63.6482
9.036392 80.493 63.3570
9.101873 80.559 63.0659
9.167829 80.626 62.7752
9.234263 80.693 62.4851
9.301178 80.759 62.1952
9.368578 80.825 61.9066
9.436467 80.891 61.6222
9.504847 80.957 61.3415
9.573723 81.022 61.0648
9.643099 81.087 60.7927
9.712976 81.152 60.5247
9.783361 81.216 60.2622
9.854255 81.281 60.0080
9.925663 81.345 59.7602
9.997588 81.409 59.5186
10.070035 81.474 59.2914
10.143007 81.538 59.0707
10.216507 81.602 58.8564
10.290540 81.666 58.6487
10.365109 81.730 58.4474
10.440219 81.795 58.2522
10.515873 81.859 58.0625
10.592076 81.923 57.8777
10.668830 81.988 57.6975
10.746141 82.052 57.5220
10.824012 82.117 57.3506
10.902447 82.181 57.1825
10.981451 82.246 57.0171
11.061027 82.310 56.8552
11.141180 82.374 56.6960
11.221913 82.438 56.5389
11.303232 82.502 56.3835
11.385140 82.566 56.2294
11.467641 82.629 56.0767
11.550741 82.692 55.9254
11.634442 82.755 55.7757
11.718750 82.816 55.6277
11.803669 82.877 55.4814
11.889203 82.938 55.3370
11.975357 82.997 55.1949
12.062136 83.054 55.0397
12.149543 83.110 54.8811
12.237583 83.165 54.7256
12.326262 83.218 54.5736
12.415583 83.271 54.4260
12.505552 83.323 54.2830
12.596172 83.374 54.1449
12.687449 83.424 54.0120
12.779387 83.474 53.8849
12.871992 83.522 53.7642
12.965268 83.570 53.6499
13.059220 83.616 53.5088
13.153852 83.662 53.3546
13.249170 83.708 53.2071
13.345179 83.753 53.0660
13.441884 83.797 52.9310
13.539289 83.842 52.8014
13.637401 83.888 52.6769
13.736223 83.934 52.5570
13.835761 83.980 52.4399
13.936021 84.027 52.3244
14.037007 84.075 52.1847
14.138725 84.123 52.0011
14.241180 84.173 51.8138
14.344377 84.222 51.6209
14.448323 84.273 51.4216
14.553021 84.323 51.2143
14.658478 84.374 50.9972
14.764700 84.424 50.7695
