* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 27, 2025 5:40:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R 7A Supernova
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
222.976334 81.113 68.2831
224.592112 81.096 67.9547
226.219600 81.078 67.6704
227.858880 81.062 67.3672
229.510039 81.045 67.0330
231.173164 81.026 66.7010
232.848340 81.010 66.3868
234.535655 80.996 66.0883
236.235197 80.982 65.7792
237.947054 80.963 65.4336
239.671317 80.936 65.0626
241.408074 80.904 64.7149
243.157416 80.873 64.4254
244.919435 80.845 64.1894
246.694223 80.821 63.9957
248.481871 80.800 63.8083
250.282473 80.783 63.5833
252.096123 80.767 63.2801
253.922915 80.750 62.8983
255.762945 80.733 62.5094
257.616309 80.720 62.1755
259.483103 80.716 61.8892
261.363424 80.714 61.6463
263.257372 80.705 61.4376
265.165043 80.689 61.2180
267.086538 80.666 60.9518
269.021957 80.643 60.6422
270.971401 80.624 60.3190
272.934972 80.607 60.0099
274.912771 80.589 59.7187
276.904902 80.569 59.4304
278.911469 80.549 59.1374
280.932577 80.530 58.8516
282.968330 80.512 58.5874
285.018835 80.493 58.3421
287.084199 80.474 58.1024
289.164530 80.455 57.8532
291.259935 80.437 57.5984
293.370525 80.420 57.3418
295.496408 80.403 57.0861
297.637697 80.386 56.8314
299.794503 80.369 56.5766
301.966937 80.351 56.3221
304.155114 80.332 56.0677
306.359147 80.312 55.8156
308.579152 80.293 55.5613
310.815244 80.274 55.3050
313.067539 80.255 55.0519
315.336156 80.236 54.8038
317.621211 80.218 54.5634
319.922826 80.200 54.3275
322.241118 80.183 54.0893
324.576210 80.166 53.8479
326.928223 80.149 53.6021
329.297280 80.131 53.3611
331.683504 80.114 53.1277
334.087019 80.096 52.9009
336.507952 80.077 52.6757
338.946427 80.058 52.4538
341.402572 80.039 52.2373
343.876516 80.020 52.0248
346.368387 80.001 51.8074
348.878315 79.983 51.5771
351.406431 79.964 51.3478
353.952867 79.947 51.1241
356.517756 79.930 50.9067
359.101230 79.914 50.7016
361.703426 79.900 50.5053
364.324478 79.885 50.2982
366.964523 79.867 50.1001
369.623699 79.850 49.9341
372.302145 79.838 49.7570
375.000000 79.825 49.5169
377.717405 79.805 49.2614
380.454501 79.778 49.0544
383.211431 79.751 48.9170
385.988339 79.729 48.8394
388.785369 79.717 48.8039
391.602668 79.719 48.7709
394.440383 79.730 48.6508
397.298660 79.737 48.4428
400.177650 79.736 48.2189
403.077502 79.733 48.0224
405.998368 79.732 47.8549
408.940400 79.732 47.6792
411.903750 79.726 47.4553
414.888575 79.704 47.2228
417.895028 79.665 47.0834
420.923268 79.624 47.0093
423.973452 79.591 46.8544
427.045738 79.570 46.5522
430.140287 79.561 46.1991
433.257261 79.556 45.9255
436.396822 79.545 45.7683
439.559133 79.524 45.6601
442.744360 79.498 45.5154
445.952668 79.477 45.3213
449.184225 79.466 45.1478
452.439199 79.457 45.0357
455.717760 79.446 44.9335
459.020079 79.433 44.8038
462.346327 79.420 44.6624
465.696680 79.408 44.5258
469.071310 79.397 44.3904
472.470394 79.384 44.2490
475.894109 79.372 44.1087
479.342634 79.361 43.9838
482.816148 79.350 43.8683
486.314833 79.339 43.7545
489.838871 79.328 43.6417
493.388445 79.318 43.5320
496.963741 79.308 43.4283
500.564945 79.298 43.3301
504.192245 79.288 43.2332
507.845830 79.278 43.1330
511.525890 79.269 43.0275
515.232618 79.260 42.9215
518.966206 79.253 42.8238
522.726849 79.246 42.7354
526.514743 79.238 42.6538
530.330086 79.230 42.5746
534.173076 79.222 42.4964
538.043915 79.214 42.4226
541.942803 79.206 42.3522
545.869944 79.197 42.2852
549.825542 79.189 42.2174
553.809805 79.180 42.1522
557.822939 79.173 42.0901
561.865154 79.166 42.0306
565.936660 79.160 41.9732
570.037671 79.154 41.9189
574.168399 79.148 41.8669
578.329060 79.142 41.8171
582.519870 79.137 41.7721
586.741049 79.132 41.7316
590.992817 79.127 41.6947
595.275394 79.122 41.6623
599.589005 79.118 41.6323
603.933874 79.114 41.6049
608.310228 79.110 41.5793
612.718295 79.107 41.5548
617.158304 79.105 41.5341
621.630488 79.103 41.5173
626.135079 79.101 41.5036
630.672311 79.100 41.4927
635.242423 79.099 41.4845
639.845651 79.098 41.4811
644.482237 79.097 41.4821
649.152421 79.097 41.4851
653.856447 79.096 41.4908
658.594560 79.097 41.5002
663.367008 79.097 41.5153
668.174039 79.097 41.5356
673.015903 79.097 41.5573
677.892854 79.099 41.5821
682.805145 79.100 41.6065
687.753032 79.103 41.6337
692.736774 79.105 41.6646
697.756631 79.108 41.6980
702.812863 79.111 41.7339
707.905735 79.115 41.7710
713.035511 79.118 41.8117
718.202461 79.122 41.8545
723.406852 79.125 41.9020
728.648956 79.129 41.9535
733.929047 79.133 42.0114
739.247399 79.137 42.0731
744.604290 79.141 42.1400
750.000000 79.145 42.2115
755.434809 79.149 42.2896
760.909001 79.153 42.3753
766.422861 79.157 42.4670
771.976677 79.161 42.5669
777.570739 79.166 42.6746
783.205337 79.171 42.7930
788.880766 79.177 42.9236
794.597321 79.184 43.0680
800.355301 79.191 43.2235
806.155005 79.201 43.3895
811.996736 79.212 43.5638
817.880799 79.225 43.7450
823.807501 79.241 43.9325
829.777150 79.258 44.1243
835.790057 79.277 44.3208
841.846536 79.299 44.5208
847.946903 79.323 44.7192
854.091476 79.349 44.9173
860.280575 79.377 45.1213
866.514523 79.407 45.3303
872.793644 79.438 45.5373
879.118267 79.471 45.7376
885.488720 79.506 45.9326
891.905336 79.543 46.1231
898.368450 79.582 46.3097
904.878398 79.623 46.4927
911.435520 79.665 46.6697
918.040157 79.708 46.8376
924.692655 79.752 47.0013
931.393359 79.798 47.1653
938.142619 79.845 47.3289
944.940787 79.894 47.4881
951.788218 79.944 47.6373
958.685268 79.995 47.7756
965.632296 80.049 47.9059
972.629666 80.104 48.0294
979.677741 80.160 48.1462
986.776890 80.219 48.2584
993.927482 80.278 48.3648
1001.129891 80.338 48.4604
1008.384491 80.398 48.5432
1015.691660 80.458 48.6132
1023.051781 80.519 48.6696
1030.465236 80.580 48.7154
1037.932411 80.643 48.7509
1045.453698 80.706 48.7766
1053.029486 80.770 48.7928
1060.660172 80.834 48.8009
1068.346153 80.898 48.7989
1076.087829 80.962 48.7862
1083.885605 81.027 48.7601
1091.739887 81.091 48.7227
1099.651084 81.156 48.6761
1107.619609 81.220 48.6208
1115.645878 81.283 48.5555
1123.730308 81.346 48.4813
1131.873321 81.408 48.3972
1140.075341 81.470 48.3044
1148.336797 81.532 48.2026
1156.658119 81.594 48.0932
1165.039741 81.654 47.9751
1173.482099 81.714 47.8490
1181.985634 81.773 47.7158
1190.550789 81.831 47.5762
1199.178011 81.889 47.4317
1207.867749 81.945 47.2827
1216.620457 82.000 47.1294
1225.436590 82.055 46.9716
1234.316609 82.109 46.8098
1243.260976 82.161 46.6438
1252.270157 82.214 46.4761
1261.344623 82.265 46.3054
1270.484846 82.315 46.1317
1279.691303 82.364 45.9573
1288.964474 82.413 45.7822
1298.304842 82.460 45.6060
1307.712894 82.507 45.4309
1317.189120 82.552 45.2574
1326.734016 82.597 45.0842
1336.348077 82.641 44.9114
1346.031806 82.685 44.7383
1355.785708 82.728 44.5653
1365.610290 82.771 44.3939
1375.506065 82.813 44.2263
1385.473549 82.855 44.0620
1395.513261 82.897 43.8986
1405.625726 82.937 43.7379
1415.811469 82.978 43.5820
1426.071023 83.018 43.4320
1436.404921 83.058 43.2877
1446.813703 83.099 43.1493
1457.297912 83.140 43.0143
1467.858093 83.182 42.8833
1478.494798 83.225 42.7543
1489.208581 83.269 42.6242
1500.000000 83.314 42.4896
1510.869618 83.361 42.3459
1521.818002 83.408 42.1932
1532.845723 83.454 42.0304
1543.953355 83.501 41.8579
1555.141477 83.546 41.6797
1566.410674 83.590 41.4969
1577.761531 83.633 41.3145
1589.194642 83.675 41.1339
1600.710601 83.716 40.9568
1612.310010 83.757 40.7829
1623.993473 83.797 40.6150
1635.761599 83.839 40.4518
1647.615002 83.881 40.2929
1659.554299 83.923 40.1373
1671.580114 83.967 39.9837
1683.693072 84.011 39.8307
1695.893807 84.057 39.6770
1708.182952 84.104 39.5193
1720.561150 84.153 39.3527
1733.029045 84.203 39.1733
1745.587288 84.254 38.9800
1758.236533 84.304 38.7712
1770.977440 84.354 38.5498
1783.810673 84.404 38.3191
1796.736900 84.452 38.0806
1809.756796 84.499 37.8354
1822.871040 84.544 37.5869
1836.080315 84.589 37.3360
1849.385310 84.634 37.0844
1862.786718 84.678 36.8306
1876.285239 84.722 36.5718
1889.881575 84.765 36.3077
1903.576436 84.808 36.0402
1917.370535 84.850 35.7679
1931.264593 84.892 35.4915
1945.259332 84.934 35.2107
1959.355483 84.976 34.9246
1973.553781 85.017 34.6335
1987.854965 85.058 34.3381
2002.259781 85.099 34.0378
2016.768981 85.138 33.7321
2031.383320 85.176 33.4178
2046.103561 85.214 33.0970
2060.930471 85.251 32.7707
2075.864823 85.288 32.4385
2090.907395 85.323 32.1028
2106.058972 85.358 31.7617
2121.320344 85.391 31.4176
2136.692305 85.424 31.0690
2152.175658 85.455 30.7170
2167.771210 85.484 30.3595
2183.479774 85.513 29.9984
2199.302169 85.539 29.6341
2215.239219 85.565 29.2654
2231.291755 85.589 28.8921
2247.460615 85.612 28.5180
2263.746641 85.633 28.1426
2280.150683 85.652 27.7667
2296.673595 85.670 27.3912
2313.316238 85.686 27.0157
2330.079481 85.700 26.6412
2346.964198 85.712 26.2682
2363.971268 85.722 25.9012
2381.101578 85.731 25.5404
2398.356022 85.738 25.1881
2415.735498 85.743 24.8451
2433.240913 85.747 24.5128
2450.873180 85.750 24.1913
2468.633217 85.753 23.8809
2486.521951 85.755 23.5818
2504.540314 85.756 23.2944
2522.689246 85.758 23.0174
2540.969692 85.759 22.7526
2559.382606 85.759 22.4996
2577.928947 85.759 22.2627
2596.609683 85.760 22.0475
2615.425787 85.763 21.8583
2634.378241 85.768 21.6931
2653.468031 85.778 21.5486
2672.696154 85.795 21.4166
2692.063613 85.818 21.2864
2711.571415 85.850 21.1406
2731.220579 85.889 20.9602
2751.012130 85.935 20.7249
2770.947098 85.983 20.4203
2791.026522 86.031 20.0399
2811.251451 86.074 19.5872
2831.622938 86.110 19.0764
2852.142045 86.137 18.5253
2872.809842 86.155 17.9579
2893.627406 86.163 17.3932
2914.595823 86.165 16.8440
2935.716186 86.160 16.3177
2956.989596 86.151 15.8168
2978.417161 86.139 15.3401
3000.000000 86.126 14.8849
3021.739237 86.111 14.4418
3043.636005 86.096 14.0052
3065.691446 86.079 13.5690
3087.906710 86.061 13.1329
3110.282955 86.040 12.6995
3132.821347 86.016 12.2704
3155.523062 85.989 11.8549
3178.389283 85.958 11.4576
3201.421202 85.925 11.0866
3224.620020 85.889 10.7450
3247.986946 85.852 10.4359
3271.523198 85.815 10.1613
3295.230004 85.779 9.9194
3319.108599 85.746 9.7056
3343.160228 85.716 9.5138
3367.386145 85.689 9.3375
3391.787613 85.665 9.1684
3416.365904 85.646 9.0005
3441.122300 85.629 8.8243
3466.058091 85.615 8.6339
3491.174576 85.603 8.4285
3516.473066 85.593 8.2090
3541.954880 85.582 7.9794
3567.621345 85.571 7.7399
3593.473800 85.559 7.4951
3619.513592 85.547 7.2454
3645.742080 85.535 6.9893
3672.160630 85.522 6.7291
3698.770620 85.509 6.4644
3725.573436 85.497 6.1923
3752.570477 85.484 5.9127
3779.763150 85.472 5.6233
3807.152872 85.458 5.3237
3834.741071 85.443 5.0123
3862.529185 85.427 4.6874
3890.518664 85.408 4.3516
3918.710966 85.386 4.0101
3947.107561 85.362 3.6657
3975.709929 85.334 3.3221
4004.519563 85.302 2.9809
4033.537962 85.267 2.6453
4062.766641 85.228 2.3198
4092.207123 85.187 2.0108
4121.860942 85.143 1.7207
4151.729646 85.097 1.4491
4181.814790 85.050 1.1975
4212.117944 85.002 0.9675
4242.640687 84.953 0.7599
4273.384610 84.905 0.5747
4304.351317 84.857 0.4092
4335.542421 84.810 0.2610
4366.959549 84.763 0.1287
4398.604338 84.717 0.0139
4430.478438 84.673 -0.0836
4462.583511 84.630 -0.1690
4494.921231 84.588 -0.2458
4527.493283 84.549 -0.3174
4560.301365 84.511 -0.3845
4593.347189 84.474 -0.4477
4626.632476 84.438 -0.5067
4660.158962 84.402 -0.5614
4693.928395 84.366 -0.6105
4727.942535 84.330 -0.6508
4762.203156 84.295 -0.6763
4796.712043 84.261 -0.6857
4831.470996 84.229 -0.6796
4866.481826 84.199 -0.6599
4901.746360 84.172 -0.6276
4937.266434 84.148 -0.5898
4973.043902 84.126 -0.5502
5009.080628 84.107 -0.5112
5045.378492 84.091 -0.4711
5081.939384 84.076 -0.4318
5118.765212 84.063 -0.3915
5155.857894 84.052 -0.3495
5193.219366 84.043 -0.3041
5230.851574 84.036 -0.2588
5268.756481 84.031 -0.2139
5306.936062 84.028 -0.1663
5345.392309 84.027 -0.1146
5384.127225 84.030 -0.0605
5423.142830 84.035 -0.0052
5462.441159 84.042 0.0470
5502.024259 84.051 0.0988
5541.894195 84.063 0.1531
5582.053045 84.077 0.2164
5622.502902 84.094 0.2903
5663.245876 84.117 0.3770
5704.284090 84.148 0.4698
5745.619684 84.188 0.5519
5787.254813 84.236 0.6024
5829.191647 84.290 0.6085
5871.432373 84.348 0.5677
5913.979192 84.409 0.4829
5956.834323 84.471 0.3624
6000.000000 84.535 0.2153
6043.478473 84.601 0.0406
6087.272010 84.669 -0.1661
6131.382892 84.739 -0.4119
6175.813420 84.812 -0.6982
6220.565910 84.888 -1.0203
6265.642695 84.967 -1.3807
6311.046124 85.049 -1.7886
6356.778566 85.133 -2.2545
6402.842404 85.221 -2.7858
6449.240040 85.310 -3.3843
6495.973891 85.399 -4.0512
6543.046396 85.488 -4.7867
6590.460007 85.572 -5.5980
6638.217197 85.651 -6.4949
6686.320456 85.721 -7.4788
6734.772290 85.780 -8.5511
6783.575226 85.823 -9.7063
6832.731809 85.848 -10.9346
6882.244600 85.850 -12.2174
6932.116181 85.826 -13.5348
6982.349153 85.771 -14.8588
7032.946133 85.681 -16.1519
7083.909760 85.553 -17.3691
7135.242690 85.385 -18.4575
7186.947600 85.177 -19.3452
7239.027185 84.930 -19.9431
7291.484160 84.653 -20.1555
7344.321260 84.356 -19.8879
7397.541239 84.056 -19.0524
7451.146872 83.780 -17.5889
7505.140954 83.555 -15.4907
7559.526299 83.414 -12.8233
7614.305743 83.389 -9.7408
7669.482141 83.500 -6.4844
7725.058371 83.755 -3.3436
7781.037328 84.141 -0.6089
7837.421932 84.636 1.4841
7894.215122 85.206 2.7834
7951.419859 85.816 3.2164
8009.039125 86.434 2.7638
8067.075924 87.029 1.4486
8125.533282 87.577 -0.6678
8184.414245 88.053 -3.4799
8243.721885 88.439 -6.8562
8303.459292 88.720 -10.6497
8363.629581 88.887 -14.6995
8424.235888 88.937 -18.8334
8485.281374 88.874 -22.8839
8546.769221 88.708 -26.6995
8608.702634 88.455 -30.1607
8671.084842 88.131 -33.1843
8733.919097 87.754 -35.7305
8797.208675 87.341 -37.7917
8860.956876 86.908 -39.3778
8925.167022 86.467 -40.5151
8989.842461 86.028 -41.2461
9054.986566 85.597 -41.6138
9120.602731 85.180 -41.6568
9186.694378 84.779 -41.4047
9253.264952 84.400 -40.8893
9320.317925 84.045 -40.1418
9387.856790 83.718 -39.2028
9455.885071 83.420 -38.1168
9524.406312 83.152 -36.9265
9593.424086 82.912 -35.6708
9662.941992 82.696 -34.3801
9732.963653 82.501 -33.0690
9803.492719 82.323 -31.7451
9874.532869 82.161 -30.4088
9946.087805 82.014 -29.0708
10018.161257 81.879 -27.7340
10090.756983 81.756 -26.3973
10163.878768 81.645 -25.0575
10237.530423 81.544 -23.7126
10311.715789 81.453 -22.3622
10386.438732 81.371 -21.0118
10461.703149 81.299 -19.6661
10537.512962 81.235 -18.3287
10613.872125 81.181 -16.9999
10690.784618 81.137 -15.6787
10768.254450 81.105 -14.3619
10846.285661 81.084 -13.0551
10924.882318 81.077 -11.7714
11004.048518 81.083 -10.5335
11083.788390 81.103 -9.3569
11164.106090 81.136 -8.2570
11245.005805 81.182 -7.2518
11326.491752 81.239 -6.3698
11408.568180 81.302 -5.6429
11491.239368 81.370 -5.0881
11574.509626 81.435 -4.7200
11658.383294 81.490 -4.5476
11742.864745 81.530 -4.5595
11827.958384 81.547 -4.7249
11913.668646 81.539 -5.0020
12000.000000 81.508 -5.3654
12086.956947 81.452 -5.8060
12174.544019 81.367 -6.2946
12262.765784 81.243 -6.7897
12351.626840 81.081 -7.2367
12441.131819 80.882 -7.5807
12531.285389 80.652 -7.7717
12622.092249 80.396 -7.7731
12713.557132 80.121 -7.5668
12805.684808 79.832 -7.1426
12898.480079 79.538 -6.4910
12991.947783 79.245 -5.6219
13086.092792 78.960 -4.5607
13180.920015 78.688 -3.3380
13276.434395 78.433 -1.9886
13372.640911 78.197 -0.5526
13469.544580 77.981 0.9285
13567.150452 77.785 2.4186
13665.463617 77.610 3.8885
13764.489200 77.452 5.3043
13864.232362 77.310 6.6272
13964.698305 77.178 7.8304
14065.892266 77.051 8.9008
14167.819519 76.923 9.8417
14270.485380 76.789 10.6561
14373.895200 76.646 11.3331
14478.054370 76.489 11.8530
14582.968320 76.306 12.2021
14688.642520 76.082 12.3986
14795.082478 75.800 12.5419
14902.293745 75.452 12.8231
15010.281908 75.043 13.4692
15119.052599 74.595 14.6725
15228.611486 74.143 16.5081
15338.964283 73.723 18.9083
15450.116741 73.360 21.7081
15562.074656 73.063 24.7337
15674.843864 72.830 27.8509
15788.430244 72.655 30.9792
15902.839718 72.532 34.0751
16018.078250 72.461 37.1093
16134.151848 72.441 40.0470
16251.066563 72.470 42.8434
16368.828491 72.548 45.4405
16487.443769 72.670 47.7890
16606.918584 72.834 49.8589
16727.259161 73.034 51.6256
16848.471777 73.268 53.0602
16970.562748 73.534 54.1260
17093.538442 73.831 54.7774
17217.405268 74.159 54.9577
17342.169684 74.514 54.5803
17467.838194 74.888 53.5289
17594.417350 75.264 51.6763
17721.913751 75.614 48.9217
17850.334044 75.900 45.2154
17979.684923 76.077 40.5903
18109.973131 76.106 35.1933
18241.205462 75.957 29.2985
18373.388756 75.620 23.2487
18506.529905 75.104 17.3386
18640.635849 74.432 11.7494
18775.713581 73.630 6.5388
18911.770141 72.722 1.6899
19048.812624 71.720 -2.8398
19186.848172 70.621 -7.0731
19325.883983 69.412 -10.9691
19465.927305 68.080 -14.3874
19606.985439 66.633 -17.1234
19749.065738 65.136 -18.9718
19892.175609 63.792 -19.8384
20036.322514 62.976 -19.9623
