* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -13.3 dBFS with no timing reference
* Dated: Jun 15, 2025 6:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R Daiso 7301
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3542.224247 94.450 -106.8919
3567.892664 94.503 -108.1957
3593.747085 94.549 -109.6127
3619.788858 94.589 -111.1297
3646.019340 94.623 -112.7278
3672.439900 94.652 -114.3842
3699.051913 94.675 -116.0818
3725.856768 94.695 -117.8059
3752.855862 94.711 -119.5412
3780.050603 94.722 -121.2758
3807.442408 94.730 -122.9979
3835.032705 94.735 -124.6978
3862.822933 94.736 -126.3668
3890.814540 94.734 -127.9918
3919.008986 94.728 -129.5529
3947.407741 94.719 -131.0281
3976.012284 94.706 -132.3887
4004.824108 94.688 -133.6036
4033.844715 94.669 -134.6429
4063.075616 94.649 -135.4893
4092.518337 94.630 -136.1394
4122.174412 94.614 -136.6087
4152.045387 94.601 -136.9305
4182.132820 94.590 -137.1491
4212.438278 94.582 -137.3082
4242.963342 94.577 -137.4426
4273.709604 94.574 -137.5741
4304.678665 94.574 -137.7135
4335.872141 94.576 -137.8605
4367.291658 94.579 -138.0117
4398.938854 94.582 -138.1602
4430.815378 94.585 -138.2985
4462.922893 94.589 -138.4187
4495.263072 94.593 -138.5078
4527.837601 94.597 -138.5467
4560.648179 94.603 -138.5089
4593.696515 94.613 -138.3782
4626.984334 94.632 -138.1834
4660.513370 94.658 -138.0266
4694.285371 94.685 -138.0353
4728.302098 94.707 -138.2487
4762.565324 94.725 -138.5796
4797.076835 94.743 -138.9108
4831.838432 94.762 -139.1829
4866.851925 94.782 -139.3992
4902.119140 94.803 -139.5845
4937.641916 94.825 -139.7698
4973.422105 94.849 -139.9803
5009.461572 94.874 -140.2404
5045.762195 94.901 -140.5691
5082.325868 94.928 -140.9890
5119.154496 94.956 -141.5247
5156.250000 94.985 -142.2072
5193.614313 95.013 -143.0667
5231.249383 95.041 -144.1378
5269.157173 95.067 -145.4533
5307.339658 95.092 -147.0429
5345.798829 95.115 -148.9334
5384.536691 95.135 -151.1471
5423.555263 95.151 -153.6981
5462.856580 95.164 -156.5934
5502.442691 95.174 -159.8213
5542.315659 95.179 -163.3559
5582.477563 95.180 -167.1473
5622.930497 95.178 -171.1273
5663.676569 95.173 -175.2055
5704.717904 95.166 -179.2818
5746.056642 95.156 176.7442
5787.694937 95.142 172.9670
5829.634960 95.124 169.4627
5871.878898 95.103 166.2883
5914.428953 95.077 163.4756
5957.287343 95.047 161.0381
6000.456303 95.012 158.9741
6043.938083 94.972 157.2657
6087.734950 94.926 155.8893
6131.849187 94.876 154.8163
6176.283094 94.821 154.0157
6221.038987 94.761 153.4597
6266.119200 94.697 153.1188
6311.526083 94.628 152.9674
6357.262002 94.554 152.9823
6403.329344 94.475 153.1428
6449.730508 94.393 153.4334
6496.467914 94.308 153.8401
6543.543998 94.219 154.3531
6590.961215 94.130 154.9610
6638.722037 94.039 155.6498
6686.828954 93.948 156.4119
6735.284473 93.859 157.2409
6784.091120 93.772 158.1339
6833.251441 93.691 159.0826
6882.767998 93.617 160.0798
6932.643372 93.556 161.1117
6982.880164 93.510 162.1675
7033.480992 93.479 163.2385
7084.448495 93.467 164.3124
7135.785329 93.475 165.3719
7187.494171 93.505 166.3992
7239.577717 93.556 167.3762
7292.038681 93.626 168.2852
7344.879799 93.711 169.1086
7398.103826 93.809 169.8235
7451.713536 93.916 170.3945
7505.711724 94.032 170.7751
7560.101205 94.154 170.9108
7614.884815 94.278 170.7355
7670.065409 94.403 170.1616
7725.645865 94.524 169.0778
7781.629080 94.639 167.3455
7838.017972 94.745 164.8049
7894.815481 94.838 161.2847
7952.024569 94.914 156.6301
8009.648217 94.967 150.7590
