* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 15, 2025 5:24:52 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Bluemi unit
* Measurement: R Chopin (AEX07)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8797.877707 89.260 121.7973
8861.630756 88.662 120.9938
8925.845785 88.065 120.5666
8990.526143 87.475 120.4832
9055.675202 86.898 120.7106
9121.296357 86.338 121.2151
9187.393031 85.795 121.9708
9253.968668 85.271 122.9505
9321.026740 84.768 124.1332
9388.570742 84.287 125.5003
9456.604196 83.828 127.0356
9525.130648 83.393 128.7220
9594.153671 82.982 130.5358
9663.676863 82.597 132.4463
9733.703850 82.234 134.4272
9804.238280 81.891 136.4659
9875.283832 81.566 138.5660
9946.844210 81.256 140.7362
10018.923143 80.963 142.9860
10091.524390 80.687 145.3188
10164.651736 80.428 147.7341
10238.308993 80.188 150.2288
10312.500000 79.968 152.7991
10387.228626 79.770 155.4381
10462.498767 79.593 158.1400
10538.314345 79.439 160.8989
10614.679315 79.308 163.7109
10691.597657 79.201 166.5735
10769.073381 79.118 169.4806
10847.110526 79.060 172.4305
10925.713161 79.027 175.4156
11004.885382 79.022 178.4271
11084.631318 79.046 -178.5418
11164.955126 79.100 -175.5043
11245.860993 79.186 -172.4724
11327.353138 79.305 -169.4623
11409.435808 79.458 -166.4955
11492.113283 79.647 -163.5913
11575.389873 79.874 -160.7778
11659.269920 80.140 -158.0849
11743.757796 80.443 -155.5466
11828.857906 80.783 -153.2054
11914.574686 81.157 -151.0995
12000.912606 81.561 -149.2643
12087.876166 81.992 -147.7311
12175.469900 82.449 -146.5367
12263.698373 82.926 -145.7389
12352.566187 83.415 -145.4064
12442.077974 83.903 -145.6003
12532.238400 84.371 -146.3534
12623.052165 84.799 -147.6567
12714.524005 85.170 -149.4595
12806.658687 85.465 -151.6782
12899.461015 85.674 -154.2001
12992.935827 85.787 -156.9012
13087.087996 85.804 -159.6527
13181.922430 85.725 -162.3336
13277.444074 85.557 -164.8334
13373.657907 85.305 -167.0487
13470.568945 84.977 -168.8799
13568.182241 84.587 -170.2284
13666.502883 84.150 -171.0055
13765.535996 83.687 -171.1507
13865.286744 83.223 -170.6529
13965.760328 82.781 -169.5529
14066.961984 82.382 -167.9385
14168.896989 82.041 -165.9181
14271.570658 81.765 -163.6091
14374.988342 81.560 -161.1205
14479.155433 81.426 -158.5498
14584.077362 81.361 -155.9826
14689.759598 81.362 -153.4887
14796.207652 81.428 -151.1275
14903.427072 81.557 -148.9518
15011.423448 81.745 -147.0167
15120.202410 81.992 -145.3846
15229.769630 82.294 -144.1276
15340.130819 82.647 -143.3275
15451.291730 83.043 -143.0819
15563.258160 83.469 -143.4898
15676.035944 83.907 -144.6472
15789.630962 84.329 -146.6255
15904.049137 84.702 -149.4459
16019.296433 84.988 -153.0562
16135.378859 85.153 -157.3165
16252.302465 85.166 -161.9923
16370.073348 85.008 -166.7829
16488.697648 84.679 -171.3577
16608.181548 84.189 -175.4044
16728.531278 83.565 -178.6698
16849.753112 82.838 179.0231
16971.853368 82.043 177.7813
17094.838414 81.210 177.6725
17218.714660 80.363 178.7953
17343.488565 79.535 -178.6176
17469.166632 78.797 -174.1100
17595.755415 78.314 -167.2251
17723.261512 78.342 -158.6324
17851.691571 78.978 -151.3470
17981.052287 79.921 -148.4607
18111.350404 80.741 -149.8907
18242.592715 81.217 -153.4210
18374.786062 81.369 -157.0815
18507.937336 81.311 -159.9826
18642.053479 81.161 -162.0476
18777.141484 80.991 -163.5670
18913.208391 80.830 -164.8857
19050.261296 80.679 -166.2668
19188.307342 80.524 -167.8594
19327.353727 80.351 -169.7265
19467.407699 80.150 -171.8871
19608.476560 79.919 -174.3329
19750.567664 79.676 -176.9806
19893.688419 79.465 -179.5508
20037.846286 79.345 178.6518
