* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -13.3 dBFS with no timing reference
* Dated: Jun 15, 2025 6:16:22 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L Daiso 7301
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
11492.113283 72.413 -160.3531
11575.389873 72.380 -154.2556
11659.269920 72.369 -148.1189
11743.757796 72.380 -141.9373
11828.857906 72.416 -135.7203
11914.574686 72.477 -129.4746
12000.912606 72.564 -123.2040
12087.876166 72.677 -116.9091
12175.469900 72.820 -110.5927
12263.698373 72.994 -104.2614
12352.566187 73.201 -97.9141
12442.077974 73.443 -91.5518
12532.238400 73.723 -85.1824
12623.052165 74.043 -78.8123
12714.524005 74.409 -72.4482
12806.658687 74.825 -66.1036
12899.461015 75.299 -59.7926
12992.935827 75.836 -53.5381
13087.087996 76.447 -47.3679
13181.922430 77.144 -41.3256
13277.444074 77.943 -35.4796
13373.657907 78.863 -29.9406
13470.568945 79.924 -24.8933
13568.182241 81.142 -20.6284
13666.502883 82.513 -17.5703
13765.535996 84.001 -16.2607
13865.286744 85.523 -17.2620
13965.760328 86.946 -20.9646
14066.961984 88.111 -27.3784
14168.896989 88.859 -35.9589
14271.570658 89.079 -45.5872
14374.988342 88.751 -54.7961
14479.155433 87.953 -62.2387
14584.077362 86.836 -67.0729
14689.759598 85.573 -69.0525
14796.207652 84.321 -68.4188
14903.427072 83.191 -65.6955
15011.423448 82.247 -61.4779
15120.202410 81.510 -56.2874
15229.769630 80.981 -50.5238
15340.130819 80.654 -44.4852
15451.291730 80.526 -38.4265
15563.258160 80.604 -32.6073
15676.035944 80.896 -27.3610
15789.630962 81.406 -23.1591
15904.049137 82.112 -20.6353
16019.296433 82.940 -20.5026
16135.378859 83.749 -23.3226
16252.302465 84.342 -29.1930
16370.073348 84.516 -37.5129
16488.697648 84.121 -46.9539
16608.181548 83.119 -55.8130
16728.531278 81.584 -62.6148
16849.753112 79.663 -66.4927
16971.853368 77.524 -67.2203
17094.838414 75.321 -65.0734
17218.714660 73.171 -60.6165
17343.488565 71.146 -54.4875
17469.166632 69.274 -47.2314
17595.755415 67.549 -39.2318
17723.261512 65.951 -30.7202
17851.691571 64.458 -21.8230
17981.052287 63.049 -12.5966
18111.350404 61.710 -3.0782
18242.592715 60.432 6.7078
18374.786062 59.207 16.7433
18507.937336 58.032 27.0010
18642.053479 56.901 37.4532
18777.141484 55.810 48.0671
18913.208391 54.752 58.8226
19050.261296 53.725 69.7393
19188.307342 52.727 80.8547
19327.353727 51.759 92.1672
19467.407699 50.827 103.6921
19608.476560 49.949 115.4283
19750.567664 49.172 127.1457
19893.688419 48.579 137.8762
20037.846286 48.266 145.0566
